class,policy,reward,seed,stage,win,turns,hp,max_hp,hp_spent,hp_restored,cards_drawn,casts,deck_size,timeout
night,planner,random,10078,0,1,2,19,22,3,4,0,3,20,0
night,planner,random,10078,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10078,2,1,3,6,22,13,5,0,6,22,0
night,planner,random,10078,3,1,4,18,22,10,22,0,7,23,0
night,planner,random,10078,4,1,5,20,22,9,41,4,10,24,0
night,planner,random,10079,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10079,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10079,2,1,4,15,22,8,17,0,7,22,0
night,planner,random,10079,3,1,4,16,22,10,22,0,8,23,0
night,planner,random,10079,4,1,5,6,22,8,30,8,9,24,0
night,planner,random,10080,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10080,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10080,2,1,3,21,22,7,14,0,6,22,0
night,planner,random,10080,3,1,4,17,22,7,20,0,8,23,0
night,planner,random,10080,4,1,4,19,22,10,32,6,8,24,0
night,planner,random,10081,0,1,2,18,22,3,3,0,3,20,0
night,planner,random,10081,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10081,2,1,3,22,22,7,15,0,6,22,0
night,planner,random,10081,3,1,4,22,22,4,24,4,8,23,0
night,planner,random,10081,4,1,4,3,22,10,18,4,7,24,0
night,planner,random,10082,0,1,2,20,22,3,5,0,3,20,0
night,planner,random,10082,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10082,2,1,4,13,22,8,15,0,7,22,0
night,planner,random,10082,3,1,4,22,22,7,27,0,8,23,0
night,planner,random,10082,4,1,4,18,22,8,35,6,8,24,0
night,planner,random,10083,0,1,2,20,22,0,2,0,3,20,0
night,planner,random,10083,1,1,2,22,22,4,6,0,4,21,0
night,planner,random,10083,2,1,3,22,22,7,15,0,6,22,0
night,planner,random,10083,3,1,4,19,22,6,23,0,8,23,0
night,planner,random,10083,4,1,4,22,22,12,34,6,8,24,0
night,planner,random,10084,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10084,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10084,2,1,3,18,22,10,14,0,6,22,0
night,planner,random,10084,3,1,4,16,22,10,22,0,8,23,0
night,planner,random,10084,4,1,5,17,22,8,43,6,10,24,0
night,planner,random,10085,0,1,2,18,22,6,2,0,3,20,0
night,planner,random,10085,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10085,2,1,3,22,22,7,15,0,6,22,0
night,planner,random,10085,3,1,5,10,22,10,30,0,10,23,0
night,planner,random,10085,4,1,5,19,22,6,36,0,10,24,0
night,planner,random,10086,0,1,2,22,22,0,2,0,3,20,0
night,planner,random,10086,1,1,2,8,22,10,3,0,4,21,0
night,planner,random,10086,2,1,4,15,22,8,17,0,7,22,0
night,planner,random,10086,3,1,4,22,22,7,23,0,8,23,0
night,planner,random,10086,4,1,5,17,22,8,37,4,10,24,0
night,planner,random,10087,0,1,2,22,22,0,0,0,4,20,0
night,planner,random,10087,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10087,2,1,3,21,22,10,17,0,6,22,0
night,planner,random,10087,3,1,4,21,22,7,26,0,8,23,0
night,planner,random,10087,4,1,5,9,22,10,33,0,9,24,0
night,planner,random,10088,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10088,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10088,2,1,3,18,22,10,14,0,6,22,0
night,planner,random,10088,3,1,4,19,22,10,25,0,8,23,0
night,planner,random,10088,4,1,4,22,22,8,28,6,8,24,0
night,planner,random,10089,0,1,2,22,22,0,0,0,4,20,0
night,planner,random,10089,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10089,2,1,4,15,22,6,15,0,7,22,0
night,planner,random,10089,3,1,5,10,22,7,31,0,9,23,0
night,planner,random,10089,4,1,5,7,22,9,30,4,9,24,0
night,planner,random,10090,0,1,2,18,22,6,2,0,3,20,0
night,planner,random,10090,1,1,2,22,22,4,6,0,4,21,0
night,planner,random,10090,2,1,3,22,22,6,14,0,6,22,0
night,planner,random,10090,3,1,4,20,22,7,27,0,8,23,0
night,planner,random,10090,4,1,5,15,22,6,35,0,8,24,0
night,planner,random,10091,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10091,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10091,2,1,3,10,22,8,12,0,6,22,0
night,planner,random,10091,3,1,4,11,22,10,19,0,8,23,0
night,planner,random,10091,4,1,5,11,22,7,32,0,9,24,0
night,planner,random,10092,0,1,2,22,22,0,0,0,4,20,0
night,planner,random,10092,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10092,2,1,3,15,22,11,12,0,6,22,0
night,planner,random,10092,3,0,3,0,22,12,8,0,6,23,0
night,planner,random,10092,4,1,5,22,22,10,46,12,10,24,0
night,planner,random,10093,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10093,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10093,2,1,4,15,22,8,17,0,7,22,0
night,planner,random,10093,3,1,4,19,22,7,26,0,8,23,0
night,planner,random,10093,4,1,3,18,22,8,27,6,6,24,0
night,planner,random,10094,0,1,2,16,22,6,0,4,4,20,0
night,planner,random,10094,1,1,2,8,22,10,3,0,4,21,0
night,planner,random,10094,2,0,2,0,22,12,0,0,4,22,0
night,planner,random,10094,3,1,4,11,22,9,16,0,8,23,0
night,planner,random,10094,4,1,5,22,22,6,42,4,10,24,0
night,planner,random,10095,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10095,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10095,2,1,3,15,22,11,12,0,6,22,0
night,planner,random,10095,3,1,4,21,22,7,26,0,8,23,0
night,planner,random,10095,4,1,4,12,22,13,28,6,8,24,0
night,planner,random,10096,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10096,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10096,2,1,4,10,22,6,10,0,7,22,0
night,planner,random,10096,3,1,4,22,22,7,27,0,8,23,0
night,planner,random,10096,4,1,5,19,22,10,41,10,10,24,0
night,planner,random,10097,0,1,2,18,22,3,3,0,3,20,0
night,planner,random,10097,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10097,2,1,3,9,22,14,9,0,6,22,0
night,planner,random,10097,3,1,4,9,22,13,18,0,8,23,0
night,planner,random,10097,4,1,4,13,22,10,28,10,8,24,0
night,planner,random,10098,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10098,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10098,2,1,3,21,22,8,15,0,6,22,0
night,planner,random,10098,3,1,4,17,22,10,23,0,8,23,0
night,planner,random,10098,4,1,4,6,22,11,15,0,7,24,0
night,planner,random,10099,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10099,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10099,2,1,3,17,22,7,18,0,6,22,0
night,planner,random,10099,3,1,4,22,22,7,25,0,8,23,0
night,planner,random,10099,4,1,4,22,22,5,40,6,8,24,0
night,planner,random,10100,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10100,1,1,2,13,22,7,5,0,4,21,0
night,planner,random,10100,2,1,3,9,22,14,9,0,6,22,0
night,planner,random,10100,3,0,2,0,22,10,3,0,4,23,0
night,planner,random,10100,4,1,5,21,22,5,42,4,9,24,0
night,planner,random,10101,0,1,2,21,22,3,4,0,3,20,0
night,planner,random,10101,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10101,2,1,3,22,22,4,20,0,6,22,0
night,planner,random,10101,3,1,4,18,22,8,24,0,8,23,0
night,planner,random,10101,4,1,5,14,22,8,38,6,10,24,0
night,planner,random,10102,0,1,2,19,22,3,4,0,3,20,0
night,planner,random,10102,1,1,2,14,22,7,6,0,4,21,0
night,planner,random,10102,2,1,3,22,22,4,12,0,6,22,0
night,planner,random,10102,3,1,4,22,22,6,26,0,8,23,0
night,planner,random,10102,4,1,5,18,22,9,33,0,10,24,0
night,planner,random,10103,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10103,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10103,2,1,3,4,22,14,4,0,6,22,0
night,planner,random,10103,3,0,2,0,22,6,0,0,4,23,0
night,planner,random,10103,4,1,4,22,22,6,27,0,7,24,0
night,planner,random,10104,0,1,2,21,22,0,3,0,3,20,0
night,planner,random,10104,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10104,2,1,3,11,22,10,6,0,6,22,0
night,planner,random,10104,3,1,4,21,22,6,25,0,8,23,0
night,planner,random,10104,4,1,5,13,22,6,30,0,9,24,0
night,planner,random,10105,0,1,2,22,22,0,4,0,4,20,0
night,planner,random,10105,1,1,2,15,22,7,6,0,4,21,0
night,planner,random,10105,2,1,3,15,22,11,12,0,6,22,0
night,planner,random,10105,3,1,4,22,22,7,25,0,8,23,0
night,planner,random,10105,4,1,5,22,22,6,42,4,9,24,0
night,planner,random,10106,0,1,2,19,22,3,4,0,3,20,0
night,planner,random,10106,1,1,2,14,22,7,6,0,4,21,0
night,planner,random,10106,2,1,3,12,22,11,9,0,6,22,0
night,planner,random,10106,3,1,4,21,22,7,26,0,8,23,0
night,planner,random,10106,4,1,4,22,22,9,31,6,8,24,0
night,planner,random,10107,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10107,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10107,2,1,4,13,22,8,15,0,7,22,0
night,planner,random,10107,3,0,2,0,22,10,3,0,4,23,0
night,planner,random,10107,4,1,5,9,22,11,34,0,9,24,0
night,planner,random,10108,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10108,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10108,2,1,3,15,22,11,12,0,6,22,0
night,planner,random,10108,3,1,4,15,22,10,23,0,8,23,0
night,planner,random,10108,4,1,4,12,22,9,33,6,8,24,0
night,planner,random,10109,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10109,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10109,2,1,4,12,22,7,13,0,7,22,0
night,planner,random,10109,3,1,4,10,22,10,22,0,8,23,0
night,planner,random,10109,4,1,4,11,22,12,28,6,8,24,0
night,planner,random,10110,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10110,1,1,2,22,22,4,6,0,4,21,0
night,planner,random,10110,2,1,3,21,22,10,17,0,6,22,0
night,planner,random,10110,3,1,4,22,22,7,27,0,8,23,0
night,planner,random,10110,4,1,6,13,22,6,42,0,10,24,0
night,planner,random,10111,0,1,2,22,22,0,0,0,4,20,0
night,planner,random,10111,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10111,2,1,4,13,22,8,15,0,7,22,0
night,planner,random,10111,3,1,4,21,22,7,24,0,8,23,0
night,planner,random,10111,4,1,4,12,22,11,28,6,8,24,0
night,planner,random,10112,0,1,2,22,22,0,0,0,3,20,0
night,planner,random,10112,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10112,2,1,3,21,22,8,15,0,6,22,0
night,planner,random,10112,3,1,4,22,22,7,27,0,8,23,0
night,planner,random,10112,4,1,4,14,22,8,28,6,8,24,0
night,planner,random,10113,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10113,1,1,2,8,22,10,3,0,4,21,0
night,planner,random,10113,2,1,4,14,22,8,16,0,7,22,0
night,planner,random,10113,3,1,4,19,22,10,23,0,8,23,0
night,planner,random,10113,4,0,4,0,22,10,25,0,7,24,0
night,planner,random,10114,0,1,2,19,22,3,4,0,3,20,0
night,planner,random,10114,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10114,2,1,4,14,22,8,16,0,7,22,0
night,planner,random,10114,3,1,4,10,22,6,12,0,8,23,0
night,planner,random,10114,4,1,4,22,22,5,40,6,8,24,0
night,planner,random,10115,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10115,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10115,2,1,3,22,22,6,14,0,6,22,0
night,planner,random,10115,3,1,4,22,22,7,29,0,8,23,0
night,planner,random,10115,4,1,5,12,22,7,33,0,8,24,0
night,planner,random,10116,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10116,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10116,2,1,3,7,22,13,6,0,6,22,0
night,planner,random,10116,3,1,4,19,22,7,24,0,8,23,0
night,planner,random,10116,4,1,4,22,22,8,31,6,8,24,0
night,planner,random,10117,0,1,2,17,22,5,0,4,4,20,0
night,planner,random,10117,1,1,2,13,22,7,5,0,4,21,0
night,planner,random,10117,2,1,3,22,22,7,15,0,6,22,0
night,planner,random,10117,3,1,4,17,22,6,21,0,8,23,0
night,planner,random,10117,4,1,4,19,22,11,29,6,8,24,0
night,planner,random,10118,0,1,2,20,22,3,5,0,3,20,0
night,planner,random,10118,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10118,2,1,3,22,22,6,14,0,6,22,0
night,planner,random,10118,3,1,4,20,22,10,26,0,8,23,0
night,planner,random,10118,4,1,4,15,22,12,27,6,8,24,0
night,planner,random,10119,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10119,1,1,2,22,22,4,6,0,4,21,0
night,planner,random,10119,2,1,4,14,22,8,16,0,7,22,0
night,planner,random,10119,3,1,4,9,22,11,16,0,8,23,0
night,planner,random,10119,4,1,6,11,22,6,41,0,11,24,0
night,planner,random,10120,0,1,2,20,22,3,5,0,3,20,0
night,planner,random,10120,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10120,2,1,4,13,22,8,15,0,7,22,0
night,planner,random,10120,3,1,4,19,22,7,26,0,8,23,0
night,planner,random,10120,4,1,4,9,22,17,28,12,8,24,0
night,planner,random,10121,0,1,2,22,22,0,0,0,4,20,0
night,planner,random,10121,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10121,2,1,4,21,22,3,18,0,7,22,0
night,planner,random,10121,3,1,4,17,22,10,23,0,8,23,0
night,planner,random,10121,4,0,4,0,22,14,24,6,8,24,0
night,planner,random,10122,0,1,2,20,22,0,2,0,3,20,0
night,planner,random,10122,1,1,2,20,22,4,8,0,4,21,0
night,planner,random,10122,2,1,3,18,22,10,14,0,6,22,0
night,planner,random,10122,3,1,4,9,22,10,15,0,8,23,0
night,planner,random,10122,4,1,5,17,22,9,41,4,10,24,0
night,planner,random,10123,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10123,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10123,2,1,4,12,22,8,14,0,7,22,0
night,planner,random,10123,3,1,4,16,22,10,24,0,8,23,0
night,planner,random,10123,4,0,3,0,22,11,19,6,6,24,0
night,planner,random,10124,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10124,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10124,2,1,3,18,22,10,14,0,6,22,0
night,planner,random,10124,3,1,4,11,22,10,23,0,8,23,0
night,planner,random,10124,4,1,4,22,22,9,26,6,8,24,0
night,planner,random,10125,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10125,1,1,2,22,22,4,6,0,4,21,0
night,planner,random,10125,2,1,4,13,22,8,15,0,7,22,0
night,planner,random,10125,3,1,4,19,22,9,26,0,8,23,0
night,planner,random,10125,4,1,5,22,22,5,41,4,10,24,0
night,planner,random,10126,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10126,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10126,2,1,3,22,22,7,15,0,6,22,0
night,planner,random,10126,3,1,4,17,22,8,23,0,8,23,0
night,planner,random,10126,4,1,4,18,22,10,33,6,8,24,0
night,planner,random,10127,0,1,2,18,22,6,2,0,3,20,0
night,planner,random,10127,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10127,2,1,3,21,22,8,15,0,6,22,0
night,planner,random,10127,3,1,4,22,22,7,25,0,8,23,0
night,planner,random,10127,4,1,5,19,22,6,33,0,9,24,0
night,planner,random,10128,0,1,2,19,22,3,4,0,3,20,0
night,planner,random,10128,1,1,2,15,22,6,6,0,4,21,0
night,planner,random,10128,2,1,3,22,22,4,12,0,6,22,0
night,planner,random,10128,3,1,4,18,22,10,24,0,8,23,0
night,planner,random,10128,4,1,5,19,22,6,36,4,9,24,0
night,planner,random,10129,0,1,2,19,22,3,0,0,3,20,0
night,planner,random,10129,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10129,2,1,3,7,22,13,6,0,6,22,0
night,planner,random,10129,3,1,4,22,22,3,23,0,8,23,0
night,planner,random,10129,4,1,5,7,22,7,28,0,7,24,0
night,planner,random,10130,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10130,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10130,2,1,3,7,22,11,12,0,6,22,0
night,planner,random,10130,3,1,4,11,22,9,14,0,8,23,0
night,planner,random,10130,4,1,5,9,22,9,34,4,10,24,0
night,planner,random,10131,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10131,1,1,2,10,22,9,4,4,4,21,0
night,planner,random,10131,2,1,3,21,22,10,17,0,6,22,0
night,planner,random,10131,3,1,4,19,22,9,24,0,8,23,0
night,planner,random,10131,4,1,5,14,22,10,35,0,9,24,0
night,planner,random,10132,0,1,2,22,22,0,0,0,4,20,0
night,planner,random,10132,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10132,2,1,3,18,22,8,12,0,6,22,0
night,planner,random,10132,3,1,4,22,22,4,24,0,8,23,0
night,planner,random,10132,4,1,4,12,22,12,26,4,8,24,0
night,planner,random,10133,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10133,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10133,2,1,3,15,22,11,12,0,6,22,0
night,planner,random,10133,3,1,4,15,22,10,23,0,8,23,0
night,planner,random,10133,4,1,4,16,22,15,27,6,8,24,0
night,planner,random,10134,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10134,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10134,2,1,3,16,22,11,12,0,6,22,0
night,planner,random,10134,3,1,4,22,22,7,25,0,8,23,0
night,planner,random,10134,4,1,4,15,22,12,28,6,8,24,0
night,planner,random,10135,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10135,1,1,2,20,22,4,8,0,4,21,0
night,planner,random,10135,2,1,3,18,22,10,14,0,6,22,0
night,planner,random,10135,3,1,4,5,22,12,15,0,8,23,0
night,planner,random,10135,4,1,5,13,22,11,33,8,10,24,0
night,planner,random,10136,0,1,2,19,22,3,0,0,3,20,0
night,planner,random,10136,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10136,2,1,4,17,22,7,18,0,7,22,0
night,planner,random,10136,3,1,4,14,22,10,22,0,8,23,0
night,planner,random,10136,4,1,4,2,22,15,18,0,7,24,0
night,planner,random,10137,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10137,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10137,2,1,3,22,22,7,15,0,6,22,0
night,planner,random,10137,3,1,4,22,22,3,23,0,8,23,0
night,planner,random,10137,4,1,5,7,22,11,35,6,9,24,0
night,planner,random,10138,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10138,1,1,2,13,22,7,4,0,4,21,0
night,planner,random,10138,2,1,3,21,22,8,15,0,6,22,0
night,planner,random,10138,3,1,4,10,22,6,14,0,8,23,0
night,planner,random,10138,4,1,4,11,22,12,26,6,8,24,0
night,planner,random,10139,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10139,1,1,2,14,22,7,5,0,4,21,0
night,planner,random,10139,2,1,3,22,22,7,15,0,6,22,0
night,planner,random,10139,3,1,4,10,22,10,16,0,8,23,0
night,planner,random,10139,4,1,5,16,22,6,39,0,10,24,0
night,planner,random,10140,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10140,1,1,2,14,22,7,6,0,4,21,0
night,planner,random,10140,2,1,4,15,22,8,17,0,7,22,0
night,planner,random,10140,3,1,4,22,22,4,24,0,8,23,0
night,planner,random,10140,4,1,5,6,22,9,26,4,9,24,0
night,planner,random,10141,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10141,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10141,2,1,3,14,22,10,10,0,6,22,0
night,planner,random,10141,3,1,4,22,22,7,25,0,8,23,0
night,planner,random,10141,4,1,4,15,22,11,24,0,7,24,0
night,planner,random,10142,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10142,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10142,2,1,3,18,22,10,14,0,6,22,0
night,planner,random,10142,3,1,4,12,22,5,21,0,8,23,0
night,planner,random,10142,4,1,5,22,22,9,44,6,10,24,0
night,planner,random,10143,0,1,2,22,22,0,0,0,4,20,0
night,planner,random,10143,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10143,2,1,3,15,22,11,12,0,6,22,0
night,planner,random,10143,3,1,4,22,22,6,26,0,8,23,0
night,planner,random,10143,4,1,4,11,22,11,27,6,8,24,0
night,planner,random,10144,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10144,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10144,2,1,4,14,22,3,11,0,7,22,0
night,planner,random,10144,3,1,4,20,22,7,23,0,7,23,0
night,planner,random,10144,4,1,4,11,22,11,21,0,7,24,0
night,planner,random,10145,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10145,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10145,2,1,3,9,22,14,9,0,6,22,0
night,planner,random,10145,3,1,4,18,22,7,27,0,8,23,0
night,planner,random,10145,4,1,4,13,22,12,30,6,8,24,0
night,planner,random,10146,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10146,1,1,2,14,22,7,6,0,4,21,0
night,planner,random,10146,2,1,3,15,22,11,12,0,6,22,0
night,planner,random,10146,3,1,4,16,22,10,22,0,8,23,0
night,planner,random,10146,4,1,4,17,22,11,30,10,8,24,0
night,planner,random,10147,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10147,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10147,2,1,4,17,22,7,18,0,7,22,0
night,planner,random,10147,3,1,4,17,22,10,23,0,8,23,0
night,planner,random,10147,4,1,4,13,22,11,29,6,8,24,0
night,planner,random,10148,0,1,2,20,22,0,2,0,3,20,0
night,planner,random,10148,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10148,2,1,3,15,22,11,12,0,6,22,0
night,planner,random,10148,3,1,4,21,22,6,27,0,8,23,0
night,planner,random,10148,4,1,4,22,22,11,32,6,8,24,0
night,planner,random,10149,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10149,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10149,2,1,3,12,22,11,9,0,6,22,0
night,planner,random,10149,3,0,2,0,22,10,3,0,4,23,0
night,planner,random,10149,4,1,5,12,22,9,35,6,10,24,0
night,planner,random,10150,0,1,2,22,22,0,0,0,3,20,0
night,planner,random,10150,1,1,2,9,22,6,0,0,4,21,0
night,planner,random,10150,2,1,4,17,22,7,18,0,7,22,0
night,planner,random,10150,3,1,4,21,22,7,26,0,8,23,0
night,planner,random,10150,4,1,4,2,22,17,22,6,8,24,0
night,planner,random,10151,0,1,2,20,22,3,5,0,3,20,0
night,planner,random,10151,1,1,2,15,22,6,6,0,4,21,0
night,planner,random,10151,2,1,3,14,22,10,10,0,6,22,0
night,planner,random,10151,3,1,4,14,22,10,22,0,8,23,0
night,planner,random,10151,4,1,5,22,22,5,35,4,9,24,0
night,planner,random,10152,0,1,2,21,22,3,4,0,3,20,0
night,planner,random,10152,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10152,2,1,4,10,22,10,14,0,7,22,0
night,planner,random,10152,3,1,4,22,22,7,23,0,8,23,0
night,planner,random,10152,4,1,4,19,22,12,33,6,8,24,0
night,planner,random,10153,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10153,1,1,2,7,22,10,2,0,4,21,0
night,planner,random,10153,2,1,3,12,22,11,9,0,6,22,0
night,planner,random,10153,3,1,4,22,22,7,23,0,8,23,0
night,planner,random,10153,4,1,5,20,22,8,44,6,10,24,0
night,planner,random,10154,0,1,2,18,22,3,3,0,3,20,0
night,planner,random,10154,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10154,2,1,3,16,22,11,12,0,6,22,0
night,planner,random,10154,3,1,4,7,22,11,16,0,8,23,0
night,planner,random,10154,4,0,3,0,22,11,14,6,6,24,0
night,planner,random,10155,0,1,2,22,22,0,0,0,3,20,0
night,planner,random,10155,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10155,2,0,2,0,22,10,3,0,4,22,0
night,planner,random,10155,3,1,4,19,22,6,23,0,8,23,0
night,planner,random,10155,4,1,4,19,22,11,33,6,8,24,0
night,planner,random,10156,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10156,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10156,2,1,3,15,22,11,12,0,6,22,0
night,planner,random,10156,3,1,4,17,22,6,19,0,8,23,0
night,planner,random,10156,4,1,4,9,22,9,27,4,8,24,0
night,planner,random,10157,0,1,2,20,22,3,5,0,3,20,0
night,planner,random,10157,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10157,2,1,3,12,22,11,9,0,6,22,0
night,planner,random,10157,3,1,4,9,22,7,12,0,8,23,0
night,planner,random,10157,4,1,4,7,22,10,19,4,8,24,0
night,planner,random,10158,0,1,2,22,22,0,0,0,4,20,0
night,planner,random,10158,1,1,2,7,22,10,2,0,4,21,0
night,planner,random,10158,2,1,3,15,22,11,12,0,6,22,0
night,planner,random,10158,3,1,4,21,22,6,25,0,8,23,0
night,planner,random,10158,4,1,5,9,22,7,32,0,8,24,0
night,planner,random,10159,0,1,2,22,22,0,0,0,3,20,0
night,planner,random,10159,1,1,2,12,22,7,4,0,4,21,0
night,planner,random,10159,2,1,4,17,22,7,18,0,7,22,0
night,planner,random,10159,3,1,4,20,22,3,19,0,8,23,0
night,planner,random,10159,4,1,5,22,22,6,42,4,10,24,0
night,planner,random,10160,0,1,2,22,22,3,3,0,3,20,0
night,planner,random,10160,1,1,2,9,22,6,0,0,4,21,0
night,planner,random,10160,2,1,3,22,22,7,15,0,6,22,0
night,planner,random,10160,3,1,4,11,22,10,23,0,8,23,0
night,planner,random,10160,4,1,4,22,22,9,31,6,8,24,0
night,planner,random,10161,0,1,2,20,22,3,5,0,3,20,0
night,planner,random,10161,1,1,2,14,22,7,6,0,4,21,0
night,planner,random,10161,2,1,3,22,22,7,15,0,6,22,0
night,planner,random,10161,3,1,5,16,22,6,30,0,9,23,0
night,planner,random,10161,4,0,3,0,22,12,17,6,6,24,0
night,planner,random,10162,0,1,2,19,22,3,4,0,3,20,0
night,planner,random,10162,1,1,2,17,22,7,4,0,4,21,0
night,planner,random,10162,2,1,4,16,22,6,16,0,7,22,0
night,planner,random,10162,3,1,3,11,22,8,15,0,6,23,0
night,planner,random,10162,4,1,5,21,22,6,38,0,10,24,0
night,planner,random,10163,0,1,2,19,22,3,0,0,3,20,0
night,planner,random,10163,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10163,2,0,2,0,22,10,3,0,4,22,0
night,planner,random,10163,3,1,4,19,22,9,26,0,8,23,0
night,planner,random,10163,4,1,4,10,22,8,25,4,7,24,0
night,planner,random,10164,0,1,2,22,22,3,3,0,4,20,0
night,planner,random,10164,1,1,2,19,22,4,8,0,4,21,0
night,planner,random,10164,2,1,4,15,22,4,13,0,7,22,0
night,planner,random,10164,3,1,4,15,22,10,23,0,8,23,0
night,planner,random,10164,4,1,4,20,22,8,37,6,8,24,0
